row_name,N,ratio,strategy
1873,1000,1.1065,CKPTEACHITER
1874,1000,1.1252,CKPTEACHITER
1875,1000,1.1225,CKPTEACHITER
1876,1000,1.1184,CKPTEACHITER
1877,1000,1.1166,CKPTEACHITER
1878,1000,1.1207,CKPTEACHITER
1879,1000,1.1087,CKPTEACHITER
1880,1000,1.1195,CKPTEACHITER
1881,1000,1.137,CKPTEACHITER
1882,1000,1.1242,CKPTEACHITER
1883,1000,1.1134,CKPTEACHITER
1884,1000,1.1387,CKPTEACHITER
1885,1000,1.1153,CKPTEACHITER
1886,1000,1.1256,CKPTEACHITER
1887,1000,1.1229,CKPTEACHITER
1888,1000,1.1116,CKPTEACHITER
1889,1000,1.1388,CKPTEACHITER
1890,1000,1.1232,CKPTEACHITER
1891,1000,1.1255,CKPTEACHITER
1892,1000,1.1027,CKPTEACHITER
1893,1000,1.1168,CKPTEACHITER
1894,1000,1.1238,CKPTEACHITER
1895,1000,1.118,CKPTEACHITER
1896,1000,1.1229,CKPTEACHITER
1897,1000,1.1302,CKPTEACHITER
1898,1000,1.1354,CKPTEACHITER
1899,1000,1.1396,CKPTEACHITER
1900,1000,1.1093,CKPTEACHITER
1901,1000,1.0415,CKPTYDAVE
1902,1000,1.0413,CKPTYDAVE
1903,1000,1.0383,CKPTYDAVE
1904,1000,1.0475,CKPTYDAVE
1905,1000,1.0492,CKPTYDAVE
1906,1000,1.0375,CKPTYDAVE
1907,1000,1.0394,CKPTYDAVE
1908,1000,1.0396,CKPTYDAVE
1909,1000,1.0312,CKPTYDAVE
1910,1000,1.0448,CKPTYDAVE
1911,1000,1.0339,CKPTYDAVE
1912,1000,1.0419,CKPTYDAVE
1913,1000,1.0446,CKPTYDAVE
1914,1000,1.0359,CKPTYDAVE
1915,1000,1.0314,CKPTYDAVE
1916,1000,1.04,CKPTYDAVE
1917,1000,1.0399,CKPTYDAVE
1918,1000,1.0407,CKPTYDAVE
1919,1000,1.0411,CKPTYDAVE
1920,1000,1.0394,CKPTYDAVE
1921,1000,1.0393,CKPTYDAVE
1922,1000,1.0397,CKPTYDAVE
1923,1000,1.0371,CKPTYDAVE
1924,1000,1.0423,CKPTYDAVE
1925,1000,1.0459,CKPTYDAVE
1926,1000,1.0369,CKPTYDAVE
1927,1000,1.0373,CKPTYDAVE
1928,1000,1.0454,CKPTYDAVE
1929,1000,1.0449,CKPTYDAVE
1930,1000,1.0473,CKPTYDAVE
1931,1000,1.0347,CKPTYDAVE
1932,1000,1.048,CKPTYDAVE
1933,1000,1.0393,CKPTYDAVE
1934,1000,1.0409,CKPTYDAVE
1935,1000,1.0439,CKPTYDAVE
1936,1000,1.0355,CKPTYDAVE
1937,1000,1.0417,CKPTYDAVE
1938,1000,1.0352,CKPTYDAVE
1939,1000,1.0466,CKPTYDAVE
1940,1000,1.0403,CKPTYDAVE
1941,1000,1.0513,CKPTYDAVE
1942,1000,1.0463,CKPTYDAVE
1943,1000,1.0387,CKPTYDAVE
1944,1000,1.0421,CKPTYDAVE
1945,1000,1.0368,CKPTYDAVE
1946,1000,1.049,CKPTYDAVE
1947,1000,1.0422,CKPTYDAVE
1948,1000,1.0433,CKPTYDAVE
1949,1000,1.0418,CKPTYDAVE
1950,1000,1.0435,CKPTYDAVE
1951,1000,1.0422,CKPTYDAVE
1952,1000,1.0402,CKPTYDAVE
1953,1000,1.0366,CKPTYDAVE
1954,1000,1.0388,CKPTYDAVE
1955,1000,1.0372,CKPTYDAVE
1956,1000,1.0453,CKPTYDAVE
1957,1000,1.0415,CKPTYDAVE
1958,1000,1.0362,CKPTYDAVE
1959,1000,1.0431,CKPTYDAVE
1960,1000,1.0368,CKPTYDAVE
1961,1000,1.0438,CKPTYDAVE
1962,1000,1.0427,CKPTYDAVE
1963,1000,1.0485,CKPTYDAVE
1964,1000,1.0449,CKPTYDAVE
1965,1000,1.0425,CKPTYDAVE
1966,1000,1.0398,CKPTYDAVE
1967,1000,1.0418,CKPTYDAVE
1968,1000,1.043,CKPTYDAVE
1969,1000,1.0445,CKPTYDAVE
1970,1000,1.0344,CKPTYDAVE
1971,1000,1.0438,CKPTYDAVE
1972,1000,1.0472,CKPTYDAVE
1973,1000,1.035,CKPTYDAVE
1974,1000,1.0431,CKPTYDAVE
1975,1000,1.0388,CKPTYDAVE
1976,1000,1.0374,CKPTYDAVE
1977,1000,1.0325,CKPTYDAVE
1978,1000,1.0401,CKPTYDAVE
1979,1000,1.0453,CKPTYDAVE
1980,1000,1.0418,CKPTYDAVE
1981,1000,1.0487,CKPTYDAVE
1982,1000,1.0392,CKPTYDAVE
1983,1000,1.035,CKPTYDAVE
1984,1000,1.0413,CKPTYDAVE
1985,1000,1.046,CKPTYDAVE
1986,1000,1.0428,CKPTYDAVE
1987,1000,1.0426,CKPTYDAVE
1988,1000,1.0455,CKPTYDAVE
1989,1000,1.0398,CKPTYDAVE
1990,1000,1.0306,CKPTYDAVE
1991,1000,1.0353,CKPTYDAVE
1992,1000,1.0398,CKPTYDAVE
1993,1000,1.0384,CKPTYDAVE
1994,1000,1.0348,CKPTYDAVE
1995,1000,1.0348,CKPTYDAVE
1996,1000,1.0452,CKPTYDAVE
1997,1000,1.0455,CKPTYDAVE
1998,1000,1.045,CKPTYDAVE
1999,1000,1.0469,CKPTYDAVE
2000,1000,1.0345,CKPTYDAVE
